vacancy_id,date_posted,profession,experience_level,region,work_format,company_size,key_skills,salary_from_rub,salary_to_rub,currency
103785,2026-03-30,QA Engineer,Middle,Санкт-Петербург,Гибрид,Средняя (250-1000),"Manual Testing, Python, SQL",68000,79000,RUB
103960,2026-03-30,Data Scientist,Senior,Санкт-Петербург,Офис,Крупная (1000+),"Docker, Git, Pandas, SQL",190000,225000,RUB
105211,2026-03-30,Backend Developer,Middle,Удалённо (Россия),Удалённо,Малая (50-250),"Docker, Git, Kubernetes, Python",113000,145000,RUB
105732,2026-03-30,Mobile Developer,Senior,Москва,Удалённо,Крупная (1000+),"Git, Kotlin, REST API, SQL, Swift",208000,246000,RUB
101638,2026-03-31,Full-stack Developer,Senior,Удалённо (Россия),Офис,Крупная (1000+),"Docker, Git, JavaScript, Node.js, React, SQL",149000,196000,RUB
103575,2026-03-31,Full-stack Developer,Middle,Удалённо (Россия),Офис,Крупная (1000+),"Docker, Git, JavaScript, Node.js, SQL",113000,150000,RUB
101464,2026-03-31,Mobile Developer,Junior,Удалённо (Россия),Гибрид,Малая (50-250),"Git, Kotlin, SQL, Swift",42000,55000,RUB
105930,2026-03-31,System Analyst,Senior,Удалённо (Россия),Офис,Средняя (250-1000),"Confluence, Jira, UML",141000,182000,RUB
102849,2026-03-31,Mobile Developer,Senior,Удалённо (Россия),Гибрид,Малая (50-250),"Git, Kotlin, REST API, SQL, Swift",178000,236000,RUB
100422,2026-04-01,QA Engineer,Lead,Нижний Новгород,Гибрид,Малая (50-250),"Git, Manual Testing, Postman, Python, SQL",97000,124000,RUB
105048,2026-04-01,Mobile Developer,Lead,Удалённо (Россия),Удалённо,Малая (50-250),"Git, Kotlin, REST API, SQL, Swift",216000,267000,RUB
105533,2026-04-01,Frontend Developer,Senior,Краснодар,Офис,Крупная (1000+),"Git, React, TypeScript",117000,136000,RUB
104162,2026-04-01,Data Scientist,Senior,Москва,Офис,Малая (50-250),"Docker, Git, Pandas, SQL",181000,235000,RUB
103936,2026-04-01,System Analyst,Senior,Удалённо (Россия),Удалённо,Стартап (<50),"BPMN, Confluence, Git, Jira, SQL, UML",141000,163000,RUB
105642,2026-04-01,Data Scientist,Middle,Санкт-Петербург,Офис,Малая (50-250),"Docker, Git, Pandas, Python",91000,122000,RUB
103111,2026-04-02,Mobile Developer,Middle,Москва,Гибрид,Крупная (1000+),"Git, Kotlin, REST API, SQL, Swift",81000,94000,RUB
104652,2026-04-02,ML Engineer,Middle,Екатеринбург,Гибрид,Малая (50-250),"Git, MLflow, PyTorch, Python, TensorFlow",98000,120000,RUB
102030,2026-04-02,Frontend Developer,Middle,Екатеринбург,Удалённо,Стартап (<50),"CSS, Git, JavaScript, React, TypeScript",71000,83000,RUB
104727,2026-04-02,QA Engineer,Lead,Москва,Гибрид,Крупная (1000+),"Git, Manual Testing, Python, Selenium",167000,196000,RUB
102388,2026-04-02,Data Scientist,Senior,Москва,Офис,Стартап (<50),"Docker, Git, Pandas",161000,194000,RUB
100719,2026-04-02,ML Engineer,Middle,Удалённо (Россия),Офис,Стартап (<50),"Docker, Git, Kubernetes, MLflow, PyTorch, Python, TensorFlow",94000,118000,RUB
100776,2026-04-02,Data Engineer,Middle,Краснодар,Офис,Крупная (1000+),"Airflow, ClickHouse, Docker, Git, SQL, Spark",75000,94000,RUB
105710,2026-04-02,Frontend Developer,Junior,Казань,Офис,Крупная (1000+),"CSS, Git, JavaScript, TypeScript",38000,48000,RUB
100526,2026-04-03,Full-stack Developer,Junior,Санкт-Петербург,Гибрид,Малая (50-250),"Docker, Git, Node.js",39000,52000,RUB
104475,2026-04-03,QA Engineer,Senior,Удалённо (Россия),Удалённо,Стартап (<50),"Git, Manual Testing, Postman, SQL",122000,156000,RUB
103869,2026-04-03,Frontend Developer,Middle,Санкт-Петербург,Удалённо,Малая (50-250),"Git, HTML, TypeScript",86000,109000,RUB
101024,2026-04-03,Backend Developer,Senior,Казань,Гибрид,Стартап (<50),"Git, Java, Python, REST API",97000,122000,RUB
104118,2026-04-03,Backend Developer,Senior,Удалённо (Россия),Гибрид,Средняя (250-1000),"Docker, Git, Python",174000,228000,RUB
101277,2026-04-04,Frontend Developer,Senior,Краснодар,Гибрид,Малая (50-250),"Git, JavaScript, React, TypeScript",79000,102000,RUB
100686,2026-04-04,QA Engineer,Middle,Москва,Гибрид,Малая (50-250),"Git, Manual Testing, Postman, Selenium",65000,81000,RUB
102276,2026-04-04,Frontend Developer,Middle,Москва,Офис,Стартап (<50),"CSS, Git, JavaScript, React, TypeScript",86000,114000,RUB
101685,2026-04-04,ML Engineer,Senior,Москва,Офис,Крупная (1000+),"Docker, Git, Kubernetes, Python, TensorFlow",239000,316000,RUB
102508,2026-04-04,QA Engineer,Middle,Новосибирск,Гибрид,Средняя (250-1000),"Git, Manual Testing, Postman, Python, SQL, Selenium",49000,60000,RUB
103207,2026-04-04,Full-stack Developer,Senior,Санкт-Петербург,Удалённо,Малая (50-250),"Docker, Git, Node.js, SQL",159000,184000,RUB
103637,2026-04-04,Frontend Developer,Middle,Санкт-Петербург,Удалённо,Стартап (<50),"CSS, Git, HTML, JavaScript, React, TypeScript",81000,105000,RUB
104942,2026-04-04,Frontend Developer,Junior,Санкт-Петербург,Удалённо,Средняя (250-1000),"CSS, JavaScript, React, TypeScript",53000,69000,RUB
105027,2026-04-04,Full-stack Developer,Senior,Нижний Новгород,Гибрид,Крупная (1000+),"Git, JavaScript, React, SQL",110000,142000,RUB
105677,2026-04-05,Backend Developer,Middle,Казань,Офис,Средняя (250-1000),"Docker, Git, Java, SQL",80000,104000,RUB
100894,2026-04-05,Frontend Developer,Middle,Краснодар,Офис,Стартап (<50),"Git, HTML, React",38000,45000,RUB
102627,2026-04-05,Full-stack Developer,Junior,Санкт-Петербург,Офис,Средняя (250-1000),"Docker, Git, Node.js, React",46000,58000,RUB
104116,2026-04-05,System Analyst,Middle,Санкт-Петербург,Офис,Стартап (<50),"BPMN, Confluence, Git, Jira, SQL, UML",86000,115000,RUB
101510,2026-04-05,Backend Developer,Middle,Москва,Удалённо,Малая (50-250),"Docker, Git, PostgreSQL, REST API, SQL",144000,169000,RUB
102086,2026-04-05,Product Manager,Middle,Санкт-Петербург,Удалённо,Средняя (250-1000),"Analytics, Git, SQL",114000,142000,RUB
105943,2026-04-06,Frontend Developer,Junior,Нижний Новгород,Удалённо,Средняя (250-1000),"CSS, Git, HTML, JavaScript, React, TypeScript",37000,44000,RUB
105224,2026-04-06,System Analyst,Senior,Краснодар,Офис,Малая (50-250),"BPMN, Confluence, Git, Jira, SQL, UML",85000,107000,RUB
100803,2026-04-06,DevOps Engineer,Junior,Казань,Удалённо,Крупная (1000+),"AWS, CI/CD, Git, Kubernetes, Linux, Terraform",49000,61000,RUB
102750,2026-04-06,QA Engineer,Middle,Санкт-Петербург,Офис,Средняя (250-1000),"Git, Manual Testing, Postman, Python",60000,77000,RUB
105089,2026-04-06,Frontend Developer,Senior,Удалённо (Россия),Удалённо,Средняя (250-1000),"CSS, Git, HTML, JavaScript",175000,213000,RUB
104265,2026-04-06,Data Analyst,Senior,Москва,Офис,Стартап (<50),"Excel, Git, Power BI, Python, SQL, Tableau",170000,197000,RUB
103500,2026-04-06,QA Engineer,Middle,Санкт-Петербург,Удалённо,Крупная (1000+),"Git, Manual Testing, SQL, Selenium",107000,132000,RUB
102101,2026-04-06,DevOps Engineer,Junior,Новосибирск,Офис,Малая (50-250),"AWS, Docker, Git, Kubernetes, Linux, Terraform",52000,63000,RUB
103177,2026-04-07,DevOps Engineer,Middle,Удалённо (Россия),Удалённо,Стартап (<50),"Git, Linux, Terraform",119000,152000,RUB
103737,2026-04-07,Backend Developer,Lead,Удалённо (Россия),Офис,Крупная (1000+),"Docker, Git, Kubernetes, PostgreSQL, Python, SQL",217000,252000,RUB
102878,2026-04-07,Backend Developer,Lead,Удалённо (Россия),Гибрид,Стартап (<50),"Docker, Git, PostgreSQL, Python, SQL",164000,199000,RUB
102114,2026-04-07,ML Engineer,Junior,Нижний Новгород,Удалённо,Средняя (250-1000),"Git, Kubernetes, PyTorch, Python",50000,62000,RUB
103018,2026-04-08,Data Analyst,Junior,Москва,Гибрид,Крупная (1000+),"Excel, Git, SQL, Tableau",72000,87000,RUB
102323,2026-04-08,Frontend Developer,Junior,Нижний Новгород,Офис,Средняя (250-1000),"CSS, HTML, JavaScript",37000,44000,RUB
103892,2026-04-08,Frontend Developer,Senior,Казань,Гибрид,Крупная (1000+),"Git, JavaScript, React",101000,125000,RUB
103154,2026-04-08,Frontend Developer,Junior,Санкт-Петербург,Офис,Средняя (250-1000),"CSS, Git, HTML",58000,69000,RUB
104565,2026-04-08,Data Scientist,Middle,Удалённо (Россия),Гибрид,Средняя (250-1000),"Docker, Git, Python, SQL, Scikit-learn, Statistics",130000,165000,RUB
104820,2026-04-08,Data Engineer,Middle,Москва,Удалённо,Средняя (250-1000),"Git, Kafka, Python, SQL, Spark",133000,161000,RUB
100167,2026-04-09,Backend Developer,Middle,Санкт-Петербург,Офис,Крупная (1000+),"Git, Kubernetes, Python, REST API, SQL",103000,137000,RUB
102401,2026-04-09,Frontend Developer,Middle,Новосибирск,Офис,Стартап (<50),"CSS, HTML, TypeScript",57000,71000,RUB
102242,2026-04-09,Full-stack Developer,Middle,Казань,Офис,Малая (50-250),"Git, React, SQL",54000,67000,RUB
105025,2026-04-09,System Analyst,Senior,Екатеринбург,Офис,Малая (50-250),"BPMN, Confluence, Git, Jira, SQL, UML",106000,128000,RUB
102653,2026-04-09,Data Scientist,Junior,Нижний Новгород,Гибрид,Малая (50-250),"Git, Python, Scikit-learn",41000,48000,RUB
101849,2026-04-09,System Analyst,Junior,Новосибирск,Гибрид,Малая (50-250),"BPMN, Jira, SQL, UML",30000,38000,RUB
103667,2026-04-09,System Analyst,Junior,Москва,Удалённо,Средняя (250-1000),"BPMN, Git, Jira, SQL, UML",48000,61000,RUB
100367,2026-04-10,Backend Developer,Senior,Новосибирск,Офис,Средняя (250-1000),"Docker, Git, PostgreSQL, Python, SQL",127000,164000,RUB
104443,2026-04-10,Backend Developer,Senior,Санкт-Петербург,Гибрид,Средняя (250-1000),"Docker, Git, Java, PostgreSQL",213000,257000,RUB
105696,2026-04-10,Data Analyst,Middle,Удалённо (Россия),Гибрид,Средняя (250-1000),"Excel, Git, Power BI, Python, SQL",114000,142000,RUB
104535,2026-04-10,QA Engineer,Middle,Санкт-Петербург,Офис,Малая (50-250),"Git, Manual Testing, Selenium",59000,79000,RUB
101091,2026-04-10,Data Analyst,Junior,Москва,Гибрид,Малая (50-250),"Excel, Git, Power BI, Python, Tableau",49000,59000,RUB
100643,2026-04-10,Frontend Developer,Lead,Екатеринбург,Офис,Средняя (250-1000),"CSS, JavaScript, TypeScript",140000,184000,RUB
101888,2026-04-10,Backend Developer,Middle,Казань,Офис,Крупная (1000+),"Git, Java, PostgreSQL, Python, SQL",57000,66000,RUB
102926,2026-04-11,Data Analyst,Junior,Удалённо (Россия),Гибрид,Стартап (<50),"Excel, Git, Power BI, Python, SQL, Tableau",57000,68000,RUB
103971,2026-04-11,Frontend Developer,Middle,Санкт-Петербург,Удалённо,Крупная (1000+),"Git, HTML, JavaScript, TypeScript",90000,118000,RUB
102602,2026-04-12,DevOps Engineer,Junior,Удалённо (Россия),Офис,Малая (50-250),"AWS, Git, Kubernetes, Linux",65000,77000,RUB
101683,2026-04-12,System Analyst,Junior,Санкт-Петербург,Удалённо,Средняя (250-1000),"BPMN, Git, Jira, SQL, UML",36000,46000,RUB
101526,2026-04-13,Data Engineer,Senior,Казань,Офис,Стартап (<50),"Docker, Git, Python, Spark",127000,150000,RUB
105480,2026-04-13,QA Engineer,Middle,Казань,Гибрид,Малая (50-250),"Git, Postman, Selenium",44000,52000,RUB
102855,2026-04-13,Data Analyst,Junior,Екатеринбург,Гибрид,Крупная (1000+),"Excel, Git, Python, SQL, Tableau",35000,46000,RUB
103519,2026-04-13,QA Engineer,Senior,Краснодар,Удалённо,Стартап (<50),"Git, SQL, Selenium",55000,74000,RUB
102000,2026-04-13,QA Engineer,Senior,Нижний Новгород,Удалённо,Стартап (<50),"Git, Manual Testing, Postman, Python, Selenium",78000,95000,RUB
101360,2026-04-13,DevOps Engineer,Middle,Удалённо (Россия),Гибрид,Малая (50-250),"AWS, CI/CD, Git, Linux, Terraform",119000,140000,RUB
100056,2026-04-13,Frontend Developer,Senior,Удалённо (Россия),Офис,Малая (50-250),"Git, HTML, JavaScript, React, TypeScript",147000,182000,RUB
104368,2026-04-13,Mobile Developer,Senior,Удалённо (Россия),Гибрид,Стартап (<50),"Git, REST API, Swift",132000,169000,RUB
102716,2026-04-13,Frontend Developer,Middle,Москва,Офис,Стартап (<50),"CSS, Git, HTML, JavaScript, React, TypeScript",108000,135000,RUB
101021,2026-04-13,Data Analyst,Senior,Москва,Офис,Средняя (250-1000),"Excel, Git, Power BI, SQL, Tableau",184000,245000,RUB
103148,2026-04-13,Data Scientist,Senior,Удалённо (Россия),Офис,Малая (50-250),"Docker, Git, SQL, Scikit-learn, Statistics",193000,245000,RUB
100732,2026-04-13,Data Analyst,Junior,Краснодар,Гибрид,Малая (50-250),"Excel, Git, Power BI, Python, SQL, Tableau",30000,37000,RUB
105679,2026-04-14,Backend Developer,Junior,Москва,Офис,Крупная (1000+),"Docker, Git, Java, PostgreSQL, Python",67000,89000,RUB
101533,2026-04-14,Data Engineer,Junior,Екатеринбург,Гибрид,Средняя (250-1000),"Airflow, ClickHouse, Git, Kafka, Python, SQL",43000,53000,RUB
104328,2026-04-14,Frontend Developer,Senior,Москва,Гибрид,Малая (50-250),"CSS, Git, HTML, JavaScript, React, TypeScript",168000,212000,RUB
101791,2026-04-14,System Analyst,Middle,Екатеринбург,Гибрид,Малая (50-250),"BPMN, Confluence, Git, Jira, SQL, UML",51000,62000,RUB
103098,2026-04-14,Backend Developer,Middle,Удалённо (Россия),Офис,Стартап (<50),"Docker, Git, Java, Kubernetes, Python, REST API",83000,101000,RUB
101116,2026-04-14,System Analyst,Senior,Краснодар,Удалённо,Малая (50-250),"BPMN, Confluence, Git, Jira, SQL, UML",97000,112000,RUB
101023,2026-04-14,Data Engineer,Junior,Удалённо (Россия),Удалённо,Крупная (1000+),"Airflow, Git, SQL, Spark",65000,85000,RUB
102326,2026-04-15,DevOps Engineer,Senior,Нижний Новгород,Удалённо,Средняя (250-1000),"AWS, CI/CD, Docker, Git, Kubernetes",129000,173000,RUB
102382,2026-04-15,Data Scientist,Junior,Санкт-Петербург,Гибрид,Малая (50-250),"Git, Pandas, Python, SQL, Statistics",74000,87000,RUB
103527,2026-04-15,System Analyst,Middle,Санкт-Петербург,Гибрид,Малая (50-250),"BPMN, Confluence, Git, SQL",91000,116000,RUB
103481,2026-04-15,Data Analyst,Middle,Москва,Гибрид,Средняя (250-1000),"Excel, Git, Power BI, SQL",127000,170000,RUB
101154,2026-04-15,ML Engineer,Junior,Удалённо (Россия),Офис,Крупная (1000+),"Git, MLflow, Python",58000,75000,RUB
103895,2026-04-16,Backend Developer,Middle,Казань,Гибрид,Крупная (1000+),"Docker, Git, Java, PostgreSQL, REST API",71000,82000,RUB
104538,2026-04-16,Frontend Developer,Lead,Москва,Офис,Стартап (<50),"CSS, Git, React, TypeScript",188000,229000,RUB
104189,2026-04-16,Full-stack Developer,Junior,Удалённо (Россия),Гибрид,Средняя (250-1000),"Docker, Git, JavaScript, Node.js, React, SQL",52000,70000,RUB
100343,2026-04-16,Data Scientist,Middle,Удалённо (Россия),Гибрид,Малая (50-250),"Docker, Git, Python, SQL, Scikit-learn, Statistics",115000,139000,RUB
101039,2026-04-16,Frontend Developer,Middle,Санкт-Петербург,Офис,Малая (50-250),"CSS, Git, JavaScript, React",91000,122000,RUB
101753,2026-04-16,Product Manager,Middle,Москва,Офис,Средняя (250-1000),"Agile, Confluence, Git",165000,212000,RUB
104598,2026-04-16,Frontend Developer,Junior,Санкт-Петербург,Гибрид,Малая (50-250),"Git, HTML, JavaScript, React, TypeScript",59000,69000,RUB
104360,2026-04-16,Backend Developer,Junior,Удалённо (Россия),Удалённо,Стартап (<50),"Docker, Git, Java, Kubernetes, PostgreSQL, REST API",67000,78000,RUB
101152,2026-04-17,QA Engineer,Junior,Москва,Офис,Малая (50-250),"Git, Postman, SQL, Selenium",40000,47000,RUB
100339,2026-04-17,System Analyst,Middle,Москва,Гибрид,Малая (50-250),"BPMN, Confluence, Git, Jira, SQL, UML",89000,116000,RUB
104132,2026-04-17,Data Analyst,Lead,Удалённо (Россия),Удалённо,Малая (50-250),"Excel, Git, Power BI, SQL",171000,212000,RUB
100647,2026-04-17,ML Engineer,Senior,Санкт-Петербург,Удалённо,Средняя (250-1000),"Docker, Git, Kubernetes, MLflow, TensorFlow",193000,245000,RUB
100046,2026-04-17,Full-stack Developer,Lead,Казань,Удалённо,Малая (50-250),"Docker, Git, JavaScript, Node.js, React, SQL",142000,177000,RUB
102149,2026-04-18,System Analyst,Middle,Москва,Офис,Средняя (250-1000),"BPMN, Confluence, Git, SQL, UML",78000,99000,RUB
101203,2026-04-18,Backend Developer,Middle,Москва,Гибрид,Стартап (<50),"Docker, Git, Java, PostgreSQL, Python, REST API",115000,138000,RUB
101453,2026-04-18,Full-stack Developer,Junior,Удалённо (Россия),Гибрид,Средняя (250-1000),"Docker, Git, JavaScript, React, SQL",50000,58000,RUB
104298,2026-04-19,Data Analyst,Senior,Удалённо (Россия),Офис,Средняя (250-1000),"Excel, Git, Power BI, Python, SQL, Tableau",162000,188000,RUB
104694,2026-04-19,ML Engineer,Middle,Санкт-Петербург,Гибрид,Малая (50-250),"Git, Kubernetes, MLflow, PyTorch, Python, TensorFlow",117000,147000,RUB
102033,2026-04-19,Backend Developer,Middle,Екатеринбург,Гибрид,Малая (50-250),"Git, Kubernetes, Python, REST API",75000,96000,RUB
103083,2026-04-19,Mobile Developer,Senior,Москва,Офис,Стартап (<50),"Git, Kotlin, REST API, SQL, Swift",175000,230000,RUB
101311,2026-04-19,DevOps Engineer,Middle,Москва,Гибрид,Средняя (250-1000),"AWS, Git, Linux, Terraform",165000,220000,RUB
105485,2026-04-19,Mobile Developer,Middle,Удалённо (Россия),Удалённо,Средняя (250-1000),"Git, Kotlin, REST API, SQL, Swift",97000,113000,RUB
104330,2026-04-19,Backend Developer,Middle,Санкт-Петербург,Удалённо,Стартап (<50),"Git, Kubernetes, REST API, SQL",108000,135000,RUB
101970,2026-04-20,Data Analyst,Middle,Новосибирск,Офис,Малая (50-250),"Excel, Git, Python, Tableau",58000,69000,RUB
103416,2026-04-20,Backend Developer,Junior,Удалённо (Россия),Офис,Малая (50-250),"Git, PostgreSQL, SQL",46000,60000,RUB
102871,2026-04-20,Data Scientist,Lead,Москва,Офис,Средняя (250-1000),"Git, Pandas, Python, SQL, Scikit-learn",259000,339000,RUB
101517,2026-04-20,Mobile Developer,Lead,Санкт-Петербург,Гибрид,Средняя (250-1000),"Git, Kotlin, REST API, SQL, Swift",254000,334000,RUB
104228,2026-04-20,ML Engineer,Middle,Удалённо (Россия),Гибрид,Средняя (250-1000),"Git, Kubernetes, MLflow, PyTorch, Python",139000,167000,RUB
101129,2026-04-21,QA Engineer,Middle,Санкт-Петербург,Удалённо,Малая (50-250),"Git, Postman, SQL, Selenium",67000,90000,RUB
105336,2026-04-21,Data Scientist,Junior,Москва,Офис,Стартап (<50),"Docker, Git, PyTorch",56000,66000,RUB
101118,2026-04-21,System Analyst,Middle,Удалённо (Россия),Гибрид,Стартап (<50),"BPMN, Git, Jira, UML",89000,104000,RUB
100672,2026-04-21,Frontend Developer,Junior,Москва,Офис,Малая (50-250),"Git, JavaScript, TypeScript",60000,72000,RUB
105214,2026-04-22,System Analyst,Senior,Удалённо (Россия),Удалённо,Малая (50-250),"BPMN, Confluence, Git, Jira, UML",139000,185000,RUB
100837,2026-04-22,Data Scientist,Junior,Новосибирск,Удалённо,Средняя (250-1000),"Docker, Git, Pandas, PyTorch, Python, Scikit-learn, Statistics",43000,55000,RUB
100702,2026-04-22,Frontend Developer,Senior,Удалённо (Россия),Офис,Стартап (<50),"CSS, Git, HTML, JavaScript, TypeScript",121000,146000,RUB
100293,2026-04-22,Full-stack Developer,Middle,Удалённо (Россия),Офис,Малая (50-250),"Docker, Git, JavaScript, Node.js",89000,114000,RUB
105398,2026-04-22,Backend Developer,Senior,Краснодар,Удалённо,Малая (50-250),"Docker, Git, Java, PostgreSQL, REST API, SQL",127000,170000,RUB
103085,2026-04-22,Frontend Developer,Middle,Краснодар,Удалённо,Средняя (250-1000),"CSS, Git, HTML, JavaScript, React, TypeScript",48000,58000,RUB
101284,2026-04-22,System Analyst,Middle,Санкт-Петербург,Офис,Стартап (<50),"Confluence, Git, Jira, SQL",74000,95000,RUB
100646,2026-04-23,System Analyst,Senior,Нижний Новгород,Офис,Средняя (250-1000),"Confluence, Git, Jira, SQL, UML",121000,148000,RUB
104251,2026-04-23,Data Analyst,Junior,Удалённо (Россия),Офис,Малая (50-250),"Excel, Git, Python, SQL, Tableau",53000,70000,RUB
100479,2026-04-23,Backend Developer,Lead,Казань,Удалённо,Малая (50-250),"Git, Kubernetes, PostgreSQL, REST API, SQL",162000,197000,RUB
101051,2026-04-23,Data Scientist,Middle,Екатеринбург,Удалённо,Средняя (250-1000),"Docker, Git, Pandas, Scikit-learn, Statistics",81000,104000,RUB
101341,2026-04-23,Full-stack Developer,Middle,Удалённо (Россия),Гибрид,Стартап (<50),"Docker, Git, JavaScript, Node.js, React, SQL",105000,126000,RUB
105021,2026-04-23,Product Manager,Lead,Москва,Гибрид,Средняя (250-1000),"Agile, Confluence, Git, Jira, SQL",282000,347000,RUB
101199,2026-04-23,Product Manager,Senior,Казань,Офис,Малая (50-250),"Agile, Analytics, Confluence, Git, SQL",124000,151000,RUB
101465,2026-04-23,System Analyst,Lead,Удалённо (Россия),Гибрид,Стартап (<50),"BPMN, Confluence, Git, Jira, SQL, UML",189000,249000,RUB
101141,2026-04-24,Data Analyst,Lead,Санкт-Петербург,Удалённо,Стартап (<50),"Git, Power BI, Python, SQL, Tableau",187000,245000,RUB
105638,2026-04-24,QA Engineer,Junior,Нижний Новгород,Офис,Стартап (<50),"Git, Manual Testing, Python, SQL",30000,38000,RUB
102608,2026-04-25,Product Manager,Senior,Удалённо (Россия),Удалённо,Стартап (<50),"Agile, Analytics, Confluence, Git",156000,189000,RUB
104564,2026-04-25,Backend Developer,Middle,Санкт-Петербург,Гибрид,Средняя (250-1000),"Docker, Git, Java, PostgreSQL, REST API, SQL",109000,134000,RUB
100203,2026-04-25,Mobile Developer,Middle,Москва,Удалённо,Средняя (250-1000),"Git, Kotlin, REST API, SQL, Swift",113000,134000,RUB
103930,2026-04-26,QA Engineer,Senior,Казань,Удалённо,Крупная (1000+),"Git, Manual Testing, Postman",122000,153000,RUB
103760,2026-04-26,Data Scientist,Junior,Казань,Удалённо,Средняя (250-1000),"Docker, Git, Pandas, PyTorch, Python, Scikit-learn",53000,64000,RUB
103950,2026-04-26,DevOps Engineer,Junior,Нижний Новгород,Офис,Средняя (250-1000),"CI/CD, Docker, Git, Kubernetes, Linux, Terraform",40000,46000,RUB
102200,2026-04-26,QA Engineer,Junior,Новосибирск,Офис,Стартап (<50),"Git, Manual Testing, Postman, Python, SQL, Selenium",30000,36000,RUB
100570,2026-04-26,Mobile Developer,Middle,Казань,Офис,Средняя (250-1000),"Git, Kotlin, REST API, SQL, Swift",59000,69000,RUB
102325,2026-04-27,Backend Developer,Senior,Новосибирск,Удалённо,Крупная (1000+),"Docker, Git, Java, Kubernetes, Python, REST API",150000,176000,RUB
101421,2026-04-27,Data Analyst,Junior,Нижний Новгород,Гибрид,Стартап (<50),"Excel, Git, Power BI, Python, SQL, Tableau",32000,42000,RUB
104352,2026-04-27,ML Engineer,Senior,Удалённо (Россия),Офис,Крупная (1000+),"Git, Kubernetes, MLflow",178000,230000,RUB
103215,2026-04-27,Full-stack Developer,Junior,Санкт-Петербург,Удалённо,Стартап (<50),"Docker, Git, JavaScript, Node.js, React, SQL",42000,49000,RUB
104936,2026-04-27,Full-stack Developer,Senior,Екатеринбург,Офис,Стартап (<50),"Docker, Git, JavaScript, Node.js, React",121000,140000,RUB
105741,2026-04-27,Backend Developer,Middle,Москва,Удалённо,Крупная (1000+),"Git, Java, Kubernetes, PostgreSQL, Python, SQL",143000,193000,RUB
101872,2026-04-27,Frontend Developer,Junior,Москва,Офис,Крупная (1000+),"Git, HTML, JavaScript, React",57000,76000,RUB
100715,2026-04-27,Product Manager,Junior,Москва,Гибрид,Средняя (250-1000),"Agile, Confluence, Git, Jira, SQL",59000,74000,RUB
102321,2026-04-27,Data Scientist,Junior,Казань,Удалённо,Крупная (1000+),"Docker, Git, PyTorch, Python, SQL, Scikit-learn",48000,57000,RUB
100212,2026-04-28,Frontend Developer,Middle,Удалённо (Россия),Гибрид,Стартап (<50),"CSS, Git, HTML, JavaScript, React, TypeScript",62000,77000,RUB
103406,2026-04-28,DevOps Engineer,Junior,Санкт-Петербург,Гибрид,Малая (50-250),"AWS, Git, Kubernetes, Linux",49000,60000,RUB
102973,2026-04-28,Frontend Developer,Junior,Новосибирск,Офис,Малая (50-250),"CSS, Git, HTML, JavaScript, React, TypeScript",36000,45000,RUB
104763,2026-04-28,System Analyst,Junior,Удалённо (Россия),Гибрид,Средняя (250-1000),"BPMN, Confluence, SQL, UML",53000,61000,RUB
102494,2026-04-28,ML Engineer,Senior,Москва,Офис,Средняя (250-1000),"Docker, Git, Kubernetes, MLflow, PyTorch, Python",219000,295000,RUB
105503,2026-04-28,System Analyst,Junior,Санкт-Петербург,Офис,Стартап (<50),"BPMN, Git, Jira, UML",40000,52000,RUB
105885,2026-04-28,Data Engineer,Senior,Новосибирск,Офис,Малая (50-250),"Docker, Git, Kafka, SQL, Spark",111000,147000,RUB
100998,2026-04-29,ML Engineer,Middle,Екатеринбург,Гибрид,Средняя (250-1000),"Git, Kubernetes, MLflow, PyTorch, TensorFlow",77000,99000,RUB
104590,2026-04-29,System Analyst,Senior,Москва,Удалённо,Малая (50-250),"Confluence, Git, SQL, UML",188000,232000,RUB
100561,2026-04-29,ML Engineer,Middle,Удалённо (Россия),Удалённо,Стартап (<50),"Git, MLflow, TensorFlow",150000,198000,RUB
105549,2026-04-29,Frontend Developer,Middle,Краснодар,Офис,Малая (50-250),"CSS, Git, JavaScript",53000,61000,RUB
103019,2026-04-29,DevOps Engineer,Junior,Москва,Офис,Стартап (<50),"Docker, Git, Kubernetes, Terraform",46000,55000,RUB
104760,2026-04-29,Full-stack Developer,Lead,Санкт-Петербург,Удалённо,Стартап (<50),"Git, JavaScript, React, SQL",179000,215000,RUB
104246,2026-04-29,Full-stack Developer,Middle,Новосибирск,Гибрид,Крупная (1000+),"Docker, Git, JavaScript",72000,92000,RUB
100031,2026-04-29,Product Manager,Middle,Казань,Офис,Крупная (1000+),"Agile, Analytics, Confluence, Git, Jira, SQL",81000,93000,RUB
102315,2026-04-29,Backend Developer,Middle,Удалённо (Россия),Офис,Стартап (<50),"Git, Java, Python",120000,141000,RUB
103462,2026-04-29,Backend Developer,Lead,Санкт-Петербург,Гибрид,Стартап (<50),"Git, Java, PostgreSQL, REST API",225000,292000,RUB
105536,2026-04-30,DevOps Engineer,Middle,Удалённо (Россия),Гибрид,Средняя (250-1000),"AWS, Docker, Git, Linux",140000,186000,RUB
102069,2026-04-30,Full-stack Developer,Lead,Москва,Офис,Крупная (1000+),"Docker, Git, JavaScript, Node.js",225000,267000,RUB
103088,2026-04-30,Mobile Developer,Junior,Москва,Удалённо,Стартап (<50),"Git, Kotlin, REST API, SQL",49000,61000,RUB
